year,doy,hoursmin,fire_name,mtbs_fire_name,cause,size,class,latitude,longitude
2007,83,1800.0,"DE LUZ RD  DELUZ 17      ","","Debris Burning",4.0,B,33.45694444,-117.325
2008,82,1900.0,"CANYON VIEW RD  DELUZ    ","",Miscellaneous,1.0,B,33.425,-117.31611111
2008,86,1000.0,"HELEN RD / END OF THE TRL","",Children,1.0,B,33.44305555,-117.29305555
2008,98,500.0,"DAILY RD  DELUZ 2        ","","Debris Burning",0.1,A,33.43888888,-117.29305555
2008,288,1200.0,"DELUZ                    ","","Equipment Use",0.5,B,33.44694444,-117.32611111
2008,186,200.0,"CALLE ROXANNE   DELUZ    ","",Arson,1.0,B,33.44388888,-117.33
2008,267,400.0,"ALTURAS                  ","",Miscellaneous,0.3,B,33.37194444,-117.25805555
2009,185,800.0,"","",Miscellaneous,0.1,A,33.23611111,-117.26
2006,5,1400.0,"VEG                      ","",Arson,1.0,B,33.83694444,-117.305
2006,24,1700.0,"LOCAL FIRE               ","",Miscellaneous,0.5,B,33.83694444,-117.305
2006,23,2100.0,"LOCAL VEGETATION         ","","Equipment Use",0.1,A,33.99694444,-117.55
2006,23,100.0,"LOCAL                    ","","Equipment Use",0.1,A,33.99694444,-117.39194444
2006,34,2100.0,"LOCAL 10926              ","",Miscellaneous,0.1,A,33.92388888,-117.27
2006,36,1100.0,"LOCAL FIRE               ","","Equipment Use",1.0,B,33.98305555,-117.49805555
2006,37,2000.0,"LOCAL FIRE 11001         ","",Miscellaneous,0.1,A,34.02611111,-117.445
2006,46,2300.0,"LOCAL                    ","",Miscellaneous,0.2,A,33.85111111,-117.40805555
2006,57,1600.0,"LOCAL 11629              ","",Miscellaneous,0.5,B,34.02611111,-117.55
2006,58,0.0,"LOCAL                    ","",Miscellaneous,0.1,A,33.92388888,-117.28805555
2006,38,2200.0,"RALPHS                   ","",Smoking,0.1,A,33.96805555,-117.25305555
2006,38,500.0,"STATE FIRE               ","",Miscellaneous,5.0,B,33.85194444,-117.28694444
2006,38,800.0,"LOCAL FIRE               ","","Equipment Use",0.1,A,34.02611111,-117.49805555
2006,41,200.0,"STATE                    ","","Equipment Use",1.0,B,33.79388888,-117.27
2006,43,2200.0,"COTTONWOOD FIRE          ","",Miscellaneous,0.2,A,33.92388888,-117.28805555
2006,52,500.0,"STONEMAN                 ","","Equipment Use",0.5,B,33.63388888,-117.31888888
2006,61,500.0,"STATE 295                ","","Equipment Use",0.1,A,34.01194444,-117.445
2006,70,500.0,"LOCAL                    ","","Equipment Use",1.0,B,33.85194444,-117.25305555
2006,77,1100.0,"TIN MINE                 ","",Campfire,0.1,A,33.83694444,-117.46111111
2006,138,1300.0,"CHIP                     ","",Miscellaneous,0.1,A,33.80805555,-117.47694444
2006,144,1400.0,"LOCAL                    ","",Miscellaneous,0.1,A,33.67694444,-117.37194444
2006,149,1500.0,"TRACTOR                  ","","Equipment Use",6.0,B,33.70611111,-117.33694444
2006,140,1200.0,"""""""VAN BUREN"""" SPOT""     ","",Smoking,0.1,A,33.99694444,-117.375
2006,147,100.0,"STATE 649                ","","Equipment Use",1.0,B,33.82194444,-117.46
2006,148,1000.0,"STATE 655                ","","Equipment Use",1.0,B,33.98305555,-117.445
2006,150,0.0,"VEG                      ","",Miscellaneous,0.1,A,33.99694444,-117.39194444
2006,151,400.0,"ROCKMAN LOCAL            ","",Miscellaneous,0.3,B,33.61888888,-117.31888888
2006,151,900.0,"RIVERSIDE                ","","Equipment Use",6.0,B,33.69111111,-117.355
2006,151,0.0,"OLD                      ","","Equipment Use",25.0,C,33.91,-117.27
2006,154,2200.0,"COVELL ST                ","","Equipment Use",1.0,B,33.86611111,-117.32305555
2006,154,2100.0,"MUSEUM                   ","","Equipment Use",0.8,B,33.88111111,-117.27
2006,158,700.0,"TRANSIT                  ","",Miscellaneous,0.1,A,34.01194444,-117.34
2006,158,1100.0,"ETIWANDA VEG. FIRE       ","",Miscellaneous,0.1,A,33.98305555,-117.51611111
2006,167,1300.0,"MEAD                     ","","Debris Burning",0.1,A,33.83694444,-117.305
2006,168,1900.0,"FORREST                  ","",Arson,0.1,A,33.79388888,-117.28694444
2006,152,1600.0,"GUNNERSON                ","","Equipment Use",1.0,B,33.63388888,-117.28388888
2006,154,1400.0,"PALOMAR                  ","",Miscellaneous,0.5,B,33.63388888,-117.28388888
2006,164,500.0,"LOCAL                    ","",Miscellaneous,0.3,B,33.85194444,-117.27
2006,164,1600.0,"TEMESCAL                 ","","Equipment Use",4.0,B,33.82194444,-117.49305555
2006,169,1600.0,"LOCAL STONEMAN           ","","Equipment Use",0.1,A,33.63388888,-117.31888888
2006,169,800.0,"VILLA                    ","",Children,0.2,A,34.1,-117.34
2006,174,1000.0,"NELSON                   ","","Equipment Use",0.5,B,33.63388888,-117.35388888
2006,174,1900.0,"LAKE FIRE                ","",Miscellaneous,1.0,B,33.86611111,-117.42611111
2006,179,1200.0,"UNION                    ","","Equipment Use",1.0,B,33.605,-117.28388888
2006,179,100.0,"LOCAL GRASS              ","","Equipment Use",0.1,A,33.67694444,-117.39
2006,179,1700.0,"MOCKINGBIRD              ","","Equipment Use",12.0,C,33.79305555,-117.37111111
2006,184,1100.0,"INDIANA FIRE             ","",Miscellaneous,2.0,B,33.88,-117.53194444
2006,185,1900.0,"WOODWARD                 ","","Equipment Use",1.0,B,33.85111111,-117.305
2006,185,400.0,"RED GUM                  ","",Miscellaneous,0.1,A,33.70611111,-117.33694444
2006,185,1900.0,"LOCAL                    ","",Miscellaneous,0.1,A,33.99694444,-117.41
2006,171,1400.0,"LOCAL                    ","",Arson,0.2,A,34.01194444,-117.39194444
2006,171,2000.0,"RUBIDOUX                 ","","Equipment Use",4.0,B,34.01194444,-117.39194444
2006,180,0.0,"ASH                      ","","Equipment Use",0.1,A,33.96805555,-117.42694444
2006,181,2000.0,"STATE                    ","",Miscellaneous,0.5,B,33.77805555,-117.45888888
2006,181,1800.0,"GAVILAN                  ","","Equipment Use",0.1,A,33.80805555,-117.40611111
2006,184,1100.0,"STATE VEG FIRE           ","","Equipment Use",10.0,C,33.895,-117.32305555
2006,184,800.0,"MISSION INCIDENT         ","",Miscellaneous,0.1,A,34.01111111,-117.49805555
2006,185,2200.0,"PIKE                     ","","Equipment Use",0.1,A,33.99694444,-117.46305555
2006,185,1900.0,"CALIFORNIA               ","","Equipment Use",0.5,B,33.69111111,-117.39
2006,187,1100.0,"WINE.                    ","",Miscellaneous,0.1,A,33.98305555,-117.53305555
2006,190,1900.0,"STATE                    ","","Equipment Use",2.0,B,33.77805555,-117.49388888
2006,191,1700.0,"STATE VEGETATION 15      ","","Equipment Use",3.0,B,33.83694444,-117.49194444
2006,191,800.0,"CANYON                   ","","Equipment Use",0.1,A,33.77805555,-117.47694444
2006,191,1300.0,"RUBIDOUX                 ","",Miscellaneous,0.5,B,33.99694444,-117.39194444
2006,194,100.0,"STATE                    ","","Equipment Use",20.0,C,33.82194444,-117.44194444
2006,199,0.0,"LOCAL FIRE               ","",Miscellaneous,0.1,A,33.77888888,-117.25194444
2006,199,1300.0,"LOCAL                    ","",Miscellaneous,0.1,A,34.01194444,-117.42694444
2006,199,400.0,"LOCAL FIRE               ","",Miscellaneous,0.1,A,33.73694444,-117.61694444
2006,199,2200.0,"LOCAL                    ","",Miscellaneous,0.1,A,33.99694444,-117.41
2006,200,1700.0,"RIVERSIDE STATE          ","",Miscellaneous,0.3,B,33.66305555,-117.38888888
2006,189,1600.0,"STATE                    ","","Debris Burning",3.0,B,33.765,-117.26694444
2006,189,100.0,"AGATTE.                  ","","Equipment Use",0.5,B,33.99694444,-117.46305555
2006,189,2000.0,"ETIWANDA                 ","","Equipment Use",3.0,B,33.98305555,-117.51611111
2006,194,1900.0,"GALENA                   ","",Miscellaneous,0.3,B,33.99694444,-117.53305555
2006,196,1900.0,"STATE FIRE               ","","Equipment Use",0.1,A,33.52888888,-117.26694444
2006,198,800.0,"SUMMERHILL               ","",Lightning,0.1,A,33.67805555,-117.28388888
2006,210,200.0,"DAY                      ","",Arson,1.5,B,33.85194444,-117.28694444
2006,219,2200.0,"MARIE INCIDENT           ","",Miscellaneous,1.0,B,33.80805555,-117.28694444
2006,220,1200.0,"HIGHWAY                  ","",Miscellaneous,0.1,A,33.78,-117.68805555
2006,226,2000.0,"PATS                     ","",Miscellaneous,3.0,B,33.80805555,-117.52888888
2006,236,1800.0,"STATE 1234               ","",Arson,1.0,B,34.01194444,-117.42694444
2006,204,1800.0,"JURUPA                   ","","Equipment Use",0.1,A,33.98305555,-117.445
2006,206,900.0,"SPRING                   ","","Equipment Use",0.1,A,33.66194444,-117.33694444
2006,222,1100.0,"LANGSTAFF                ","",Miscellaneous,0.1,A,33.67694444,-117.42388888
2006,229,100.0,"STATE 1203               ","","Equipment Use",0.5,B,33.80805555,-117.355
2006,230,2200.0,"215/OLEANDER             ","",Miscellaneous,0.1,A,33.86611111,-117.27
2006,238,1300.0,"STATE SPOT               ","",Miscellaneous,0.2,A,33.82194444,-117.44194444
2006,238,1200.0,"CLARK                    ","","Equipment Use",3.0,B,33.82305555,-117.28694444
2006,239,2200.0,"STATE                    ","","Equipment Use",1.0,B,33.82194444,-117.545
2006,242,200.0,"SAN JACINTO              ","","Equipment Use",2.0,B,33.77888888,-117.27
2006,245,1900.0,"CAJALCO                  ","",Miscellaneous,3.0,B,33.85194444,-117.25305555
2006,252,600.0,"VALLEY                   ","","Equipment Use",0.8,B,33.85194444,-117.28694444
2006,242,1400.0,"PAC.                     ","",Miscellaneous,0.1,A,34.01194444,-117.34
2006,243,600.0,"LOCAL                    ","",Miscellaneous,0.1,A,34.01111111,-117.53305555
2006,244,800.0,"LOCAL                    ","",Miscellaneous,0.1,A,33.92388888,-117.28805555
2006,246,1300.0,"STATE                    ","","Equipment Use",0.1,A,33.77888888,-117.27
2006,250,0.0,"OLEANDER                 ","",Miscellaneous,0.5,B,33.86611111,-117.28694444
2006,250,2300.0,"CHAMOMILE INC            ","","Equipment Use",1.0,B,34.02611111,-117.27
2006,259,2200.0,"MARKHAM                  ","","Equipment Use",0.1,A,33.85194444,-117.25305555
2006,266,800.0,"LOCAL VEG FIRE           ","",Miscellaneous,0.2,A,34.01194444,-117.39194444
2006,268,500.0,"""BURCH STREET,VEG""       ","","Equipment Use",0.5,B,33.85111111,-117.305
2006,278,0.0,"LOCAL 17994              ","",Arson,0.1,A,34.01194444,-117.42694444
2006,278,1200.0,"MARKHAM                  ","","Equipment Use",0.1,A,33.85194444,-117.28694444
2006,291,0.0,"HIDDEN                   ","",Miscellaneous,22.0,C,33.96805555,-117.27
2006,295,200.0,"BARTON                   ","",Miscellaneous,0.1,A,33.86611111,-117.305
2006,308,2100.0,"IRMA ST / WALLACE ST     ","",Arson,0.1,A,33.72111111,-117.29111111
2006,272,1200.0,"GREENWALD                ","","Equipment Use",1.0,B,33.72111111,-117.28388888
2006,273,300.0,"STATE VEG FIRE           ","",Smoking,0.3,B,33.57388888,-117.28388888
2006,294,100.0,"TIN MINE VEHICLE         ","","Equipment Use",0.4,B,33.83694444,-117.47694444
2006,314,700.0,"ARMSTRONG RD / SIERRA A 8","","Debris Burning",0.1,A,34.02194444,-117.42305555
2006,333,2200.0,"VAN BUREN BL / ETIWAND 10","",Miscellaneous,0.5,B,34.01611111,-117.52388888
2006,333,1100.0,"DUCHESS DR  RUBI 7       ","",Children,0.1,A,34.00194444,-117.42805555
2006,333,1700.0,"VAN BUREN BL / LIMONIT 38","",Miscellaneous,0.1,A,33.97611111,-117.47611111
2006,335,500.0,"SUZAN RRU2 TAC22         ","",Miscellaneous,1.0,B,33.71888888,-117.29111111
2006,335,1900.0,"IRMA ST  LELS 7          ","",Miscellaneous,0.1,A,33.72305555,-117.29111111
2006,338,400.0,"I 15  N/ LIMONITE AV 26  ","",Miscellaneous,0.1,A,33.975,-117.54888888
2006,338,2200.0,"FELSPAR ST / LIMONITE AV ","",Miscellaneous,0.1,A,33.97611111,-117.48388888
2006,338,300.0,"I 15  N/ LIMONITE AV 25  ","",Miscellaneous,1.0,B,33.975,-117.54888888
2006,339,1400.0,"36TH ST / VALLEY WY      ","",Children,0.1,A,34.01305555,-117.43111111
2006,339,300.0,"STONE RRU2 CDF22         ","",Children,1.0,B,33.62388888,-117.32111111
2006,344,500.0,"GRAVEL                   ","",Miscellaneous,1.0,B,33.82388888,-117.50305555
2006,356,1000.0,"ELSINORE IC/ TAC22       ","",Miscellaneous,2.7,B,33.79305555,-117.275
2006,357,2100.0,"HELLMAN AV / RIVER RD 5  ","",Miscellaneous,1.0,B,33.92805555,-117.6
2006,358,300.0,"RIVERSIDE DR  LELS 209   ","",Miscellaneous,0.5,B,33.66611111,-117.38305555
2006,359,900.0,"POST RD / ELLIS AV 2     ","",Miscellaneous,2.0,B,33.77194444,-117.295
2006,362,600.0,"CAJALCO RD / HARVILL A 13","",Miscellaneous,0.1,A,33.84111111,-117.25611111
2007,5,900.0,"MOCKINGBIRD              ","","Equipment Use",671.0,E,33.84611111,-117.375
2007,6,1800.0,"HAMPSHIRE DR / IDAHO PL  ","","Equipment Use",1.0,B,33.71111111,-117.255
2007,7,1600.0,"PYRITE ST  PEDL          ","",Miscellaneous,0.1,A,34.00305555,-117.46194444
2007,7,2300.0,"CLAY                     ","",Miscellaneous,0.5,B,33.97694444,-117.46194444
2006,319,1800.0,"GRAND AV / LINCOLN ST 3  ","",Miscellaneous,1.0,B,33.67611111,-117.37388888
2006,321,1700.0,"JEFFREY PL  GLAV 7       ","",Miscellaneous,0.5,B,34.01805555,-117.48305555
2006,324,1500.0,"74 IC RVC TAC 1          ","",Children,0.3,B,33.77,-117.25388888
2006,326,1300.0,"DIANA ST /W SAN JACINTO A","",Miscellaneous,1.0,B,33.78694444,-117.25694444
2006,335,1600.0,"I 15 N ONRP TO HY 60 E  /","",Miscellaneous,0.1,A,34.02,-117.54388888
2006,335,100.0,"I 15  S/ LIMONITE AV 26  ","",Miscellaneous,0.1,A,33.99111111,-117.55
2006,335,100.0,"1K 3                     ","",Miscellaneous,0.1,A,33.94611111,-117.61111111
2006,335,1500.0,"I 15  N/ BAXTER RD 11    ","",Miscellaneous,1.0,B,33.61194444,-117.26
2006,336,300.0,"SANTA RRU2 TAC22         ","",Miscellaneous,1.0,B,33.88611111,-117.645
2006,336,300.0,"I 15  S/ LIMONITE AV 28  ","",Miscellaneous,1.0,B,33.975,-117.54888888
2006,347,200.0,"VASQUEZ LN  LELS         ","",Miscellaneous,0.5,B,33.70111111,-117.33805555
2006,365,1400.0,"MAZIE AV / RIVER RD 3    ","",Miscellaneous,0.1,A,33.72805555,-117.285
2006,365,1600.0,"PARAMOUNT                ","",Miscellaneous,5.0,B,34.00888888,-117.41111111
2007,1,2300.0,"CAJALCO-RVC TAC 1        ","",Miscellaneous,2.0,B,33.83694444,-117.26611111
2007,1,2100.0,"PEDLEY RVC TAC 1         ","",Miscellaneous,0.1,A,33.97194444,-117.46805555
2007,1,500.0,"RUBIDOUX BL  BELL        ","",Miscellaneous,0.1,A,34.00305555,-117.40194444
2007,2,900.0,"RIVER IC                 ","",Miscellaneous,1.0,B,33.92805555,-117.6
2007,7,0.0,"","",Miscellaneous,100.0,D,33.94611111,-117.61111111
2007,15,1100.0,"GRAND/STONEMAN           ","",Children,0.1,A,33.62611111,-117.32305555
2007,29,100.0,"SADDLE RIDGE RD / PIONEER","",Miscellaneous,0.1,A,33.97,-117.25305555
2007,30,800.0,"ELLIS ST / MAGNOLIA AV   ","",Miscellaneous,1.0,B,33.87611111,-117.52388888
2007,30,600.0,"HIDDEN SPRINGS DR / GREEN","",Smoking,1.0,B,33.98,-117.26805555
2007,34,1500.0,"SAN JACINTO AV / OLD EL 2","",Arson,0.1,A,33.78694444,-117.27305555
2007,34,1800.0,"ETIWANDA AV  MIRA 2      ","","Equipment Use",0.1,A,33.99805555,-117.52388888
2007,35,100.0,"RICE                     ","",Miscellaneous,14.0,C,33.70305555,-117.39694444
2007,36,1800.0,"VAN BUREN BL / RUTILE ST ","",Miscellaneous,1.0,B,34.00388888,-117.49805555
2007,36,0.0,"MISSION BL  GLAV 16      ","",Miscellaneous,0.1,A,34.02111111,-117.53388888
2007,45,1000.0,"VAN BUREN BL / GAMBLE A 3","",Miscellaneous,0.1,A,33.88305555,-117.35305555
2007,46,1700.0,"OLD LAKE DR / PIGEON PASS","",Miscellaneous,1.0,B,33.96888888,-117.25388888
2007,47,900.0,"TEMESCAL CANYON RD / LA 4","",Miscellaneous,0.1,A,33.72694444,-117.39305555
2007,22,500.0,"JACINTO IC TAC 1         ","",Miscellaneous,3.0,B,33.78694444,-117.28305555
2007,22,900.0,"PORTER                   ","",Miscellaneous,0.5,B,33.88694444,-117.35694444
2007,23,0.0,"STRAW                    ","",Miscellaneous,42.0,C,33.81805555,-117.36888888
2007,23,2300.0,"BROWN ST  MEAD 6         ","",Miscellaneous,1.0,B,33.84694444,-117.29611111
2007,25,400.0,"MESA DR / MUSCATEL RD    ","",Miscellaneous,0.1,A,33.64388888,-117.28694444
2007,25,1600.0,"RIVERSIDE DR / EISENHOWER","",Smoking,1.0,B,33.67194444,-117.37805555
2007,28,500.0,"CAJALCO RD / GAVILAN RD  ","","Debris Burning",1.0,B,33.83194444,-117.36194444
2007,37,500.0,"INDIANA AV / MC KINLEY ST","",Miscellaneous,1.0,B,33.87888888,-117.50694444
2007,38,400.0,"COURAGE ST / ADRIENNE A 2","",Miscellaneous,0.1,A,33.91805555,-117.265
2007,38,100.0,"BELLEGRAVE AV  GLAV 6    ","",Miscellaneous,0.1,A,34.00888888,-117.49305555
2007,39,1000.0,"63RD AV  PEDL            ","",Miscellaneous,0.1,A,33.97305555,-117.47194444
2007,55,1100.0,"MISSION BL  GLAV 22      ","",Miscellaneous,1.0,B,34.015,-117.50388888
2007,56,2000.0,"MISSION BL  GLAV 23      ","",Miscellaneous,0.1,A,34.015,-117.50388888
2007,56,1600.0,"HELLMAN IC - RVC TAC 2   ","",Miscellaneous,0.1,A,33.95194444,-117.61111111
2007,63,1000.0,"BUNDY CANYON RD / ORANGE ","",Children,1.0,B,33.62694444,-117.275
2007,64,200.0,"COTTONWOOD AV / FREDERICK","",Miscellaneous,0.1,A,33.925,-117.26111111
2007,65,2300.0,"LIMONITE AV  MIRA 3      ","",Smoking,1.0,B,33.97611111,-117.48888888
2007,67,900.0,"RIVERSIDE DR  LELS 53    ","",Miscellaneous,1.0,B,33.67388888,-117.37611111
2007,67,2100.0,"STROH AV  ELCE 2         ","","Debris Burning",1.0,B,33.84194444,-117.52
2007,67,1300.0,"MISSION BL  GLAV 28      ","",Arson,0.2,A,34.01305555,-117.50111111
2007,67,500.0,"MISSION BL / CONNING ST 2","",Arson,0.2,A,34.015,-117.50388888
2007,68,1600.0,"VILLAGE RD  MOVA 5       ","",Miscellaneous,1.0,B,33.96694444,-117.25194444
2007,70,2200.0,"SIERRA                   ",SIERRA,Miscellaneous,1044.0,F,33.82888888,-117.46
2007,79,1900.0,"CLAY 2                   ","",Miscellaneous,0.1,A,33.96694444,-117.46694444
2007,79,300.0,"PEDLEY RD  PEDL 5        ","",Arson,0.1,A,33.96805555,-117.47
2007,82,0.0,"GRAND AV / RIVERSIDE DR 4","","Debris Burning",1.0,B,33.66388888,-117.38388888
2007,97,1200.0,"HUDSON ST  PEDL 2        ","",Arson,0.3,B,33.97888888,-117.48
2007,98,1800.0,"REDWOOD DR  MEAD 7       ","",Miscellaneous,1.0,B,33.855,-117.26694444
2007,100,2000.0,"VILLAGE 4                ","",Smoking,1.0,B,33.88611111,-117.28805555
2007,108,1700.0,"BROWN ST / MARKHAM ST    ","",Miscellaneous,0.3,B,33.85194444,-117.29694444
2007,108,400.0,"OLEANDER AV  GLVA 3      ","",Miscellaneous,0.1,A,33.85888888,-117.30111111
2007,109,700.0,"MISSION BL / VALLEY WY   ","",Miscellaneous,1.0,B,34.01111111,-117.435
2007,112,900.0,"MISSION BL /N CAMINO RE 2","",Arson,1.0,B,34.01194444,-117.44888888
2007,114,1400.0,"FELSPAR RVC TAC 1        ","","Equipment Use",0.2,A,34.00694444,-117.48388888
2007,116,2300.0,"UNION ST  LVIL           ","",Miscellaneous,1.0,B,33.615,-117.29805555
2007,124,200.0,"","","Equipment Use",1.0,B,33.63388888,-117.27388888
2007,125,200.0,"CAJALCO RD / EAGLE CANY 3","",Miscellaneous,1.0,B,33.82388888,-117.50305555
2007,125,500.0,"HY 74  W/ ROSETTA CANYO 4","",Miscellaneous,1.0,B,33.70388888,-117.325
2007,127,600.0,"CACTUS TAC1              ","",Miscellaneous,0.2,A,33.90888888,-117.28111111
2007,61,1800.0,"TEMESCAL CANYON RD / LEST","","Equipment Use",0.1,A,33.735,-117.41611111
2007,61,700.0,"TEMESCAL 2               ","","Equipment Use",0.1,A,33.72694444,-117.39305555
2007,62,200.0,"PRADO                    ","",Miscellaneous,1.0,B,33.88388888,-117.64305555
2007,62,700.0,"VALLEY WY / MISSION BL   ","",Miscellaneous,1.0,B,34.01111111,-117.435
2007,63,1400.0,"BURCH ST  MEAD 2         ","",Miscellaneous,0.1,A,33.85611111,-117.305
2007,63,1500.0,"GRAND AV / LORIMER ST    ","",Miscellaneous,1.0,B,33.63611111,-117.34
2007,70,1700.0,"WOOD RD  WOOD 2          ","","Debris Burning",1.0,B,33.86388888,-117.33111111
2007,70,1200.0,"MARKHAM ST  MEAD 22      ","","Equipment Use",0.1,A,33.85111111,-117.30888888
2007,71,400.0,"7TH                      ","",Miscellaneous,2.0,B,33.78,-117.25194444
2007,72,400.0,"I 15  S/ TEMESCAL CANYO 5","",Smoking,1.0,B,33.76194444,-117.47194444
2007,74,2300.0,"CLARK TAC1               ","",Miscellaneous,0.3,B,33.82611111,-117.28805555
2007,74,600.0,"I 15  N/ LIMONITE AV ON 3","",Miscellaneous,0.1,A,33.98,-117.54888888
2007,87,100.0,"RIVERSIDE DR  LELS 65    ","",Miscellaneous,0.1,A,33.675,-117.375
2007,102,2300.0,"PHILLIPS ST / MAPES RD 2 ","","Equipment Use",0.1,A,33.75694444,-117.25388888
2007,105,600.0,"WASHINGTON ST / MARKHAM 2","",Children,0.1,A,33.85805555,-117.34888888
2007,107,1500.0,"MARTIN                   ","",Miscellaneous,0.1,A,33.845,-117.28805555
2007,108,600.0,"**OLEANDER IC TAC 2***   ","",Miscellaneous,0.5,B,33.85888888,-117.305
2007,117,900.0,"GRAND AV / STONEMAN ST 3 ","","Debris Burning",1.0,B,33.62388888,-117.32111111
2007,117,1400.0,"CHRISTINE AV  RUBI 4     ","",Arson,1.0,B,34.00888888,-117.44694444
2007,118,1600.0,"RIVER DAY ASSNMT RVCTAC1 ","",Miscellaneous,488.0,E,33.96805555,-117.52305555
2007,118,200.0,"COTTONWOOD AV / DAY ST   ","",Miscellaneous,0.2,A,33.92388888,-117.27888888
2007,128,800.0,"I 15 N ONRP TO HY 60 E  /","",Miscellaneous,0.1,A,34.02,-117.54388888
2007,128,1700.0,"SHADOW/ RRU2 CDF22       ","",Miscellaneous,1.0,B,33.97388888,-117.26805555
2007,128,2100.0,"*SOTO IC CDF TAC 2**     ","",Arson,1.0,B,34.01111111,-117.44305555
2007,129,1000.0,"LAKE 3                   ","",Miscellaneous,25.0,C,33.73,-117.40805555
2007,129,800.0,"COSTELLO AV  MEAD 7      ","",Miscellaneous,0.1,A,33.85694444,-117.30194444
2007,129,2100.0,"AVENIDA LA CRESTA  / TENA","","Debris Burning",0.1,A,33.51888888,-117.30805555
2007,129,1700.0,"GASTON RD / ALEXANDER ST ","",Arson,0.1,A,33.86,-117.305
2007,129,1700.0,"OLEANDER AV / ALEXANDER 2","",Miscellaneous,0.2,A,33.85888888,-117.305
2007,133,300.0,"BLACKWELL BL / COTTRELL B","",Miscellaneous,1.0,B,33.63611111,-117.34888888
