,year,doy,hourmin,San Francisco,Los Angeles,San Diego
7539,2013,223,1500,287.69,289.61,289.02
7540,2013,223,1600,288.02,290.68,289.78
7541,2013,223,1700,289.53,292.08,285.16
7542,2013,223,1800,290.71,294.44,293.31
7543,2013,223,1900,293.67,295.16,293.69
7544,2013,223,2000,295.45,297.17,295.12
7545,2013,223,2100,296.34,297.28,295.8
7546,2013,223,2200,296.73,297.35,295.75
7547,2013,223,2300,296.41,296.81,295.45
7548,2013,224,0,295.75,296.69,294.94
7549,2013,224,100,294.8,295.84,293.45
7550,2013,224,200,291.77,294.42,291.79
7551,2013,224,300,291.09,292.24,289.9
7552,2013,224,400,289.23,290.79,288.94
7553,2013,224,500,288.83,290.12,288.23
7554,2013,224,600,288.64,289.48,287.98
7555,2013,224,700,288.25,288.83,287.29
7556,2013,224,800,287.88,288.98,287.42
7557,2013,224,900,287.75,288.81,287.99
7558,2013,224,1000,287.51,288.6,288.32
7559,2013,224,1100,287.25,288.68,284.75
7560,2013,224,1200,287.04,288.28,285.29
7561,2013,224,1300,286.83,288.01,283.51
7562,2013,224,1400,286.86,288.86,286.96
7563,2013,224,1500,287.31,289.7,288.32
7564,2013,224,1600,288.4,291.72,290.61
7565,2013,224,1700,289.78,293.37,292.81
7566,2013,224,1800,291.01,294.99,295.45
7567,2013,224,1900,293.57,296.76,296.67
7568,2013,224,2000,294.46,298.21,297.84
7569,2013,224,2100,296.59,298.82,297.29
7570,2013,224,2200,297.41,298.27,296.77
7571,2013,224,2300,296.95,298.63,296.11
7572,2013,225,0,296.95,298.18,296.26
7573,2013,225,100,295.74,297.33,293.78
7574,2013,225,200,294.03,294.75,292.29
7575,2013,225,300,291.72,292.65,290.73
7576,2013,225,400,289.93,291.25,290.44
7577,2013,225,500,288.39,290.61,289.29
7578,2013,225,600,288.05,290.08,288.43
7579,2013,225,700,287.64,289.43,288.67
7580,2013,225,800,287.22,289.05,288.92
7581,2013,225,900,287.06,288.56,288.53
7582,2013,225,1000,286.93,289.15,288.81
7583,2013,225,1100,286.86,289.01,289.64
7584,2013,225,1200,286.71,288.1,289.16
7585,2013,225,1300,287.95,288.38,288.5
7586,2013,225,1400,287.13,288.48,288.39
7587,2013,225,1500,287.62,289.17,288.81
7588,2013,225,1600,289.8,291.08,290.17
7589,2013,225,1700,291.94,293.32,293.42
7590,2013,225,1800,293.72,295.09,295.21
7591,2013,225,1900,296.51,297.05,295.96
7592,2013,225,2000,298.23,298.14,297.2
7593,2013,225,2100,298.78,298.31,297.15
7594,2013,225,2200,299.49,298.87,296.69
7595,2013,225,2300,299.2,298.92,295.65
7596,2013,226,0,297.89,298.51,294.55
7597,2013,226,100,297.94,297.33,293.7
7598,2013,226,200,294.64,294.5,292.4
7599,2013,226,300,293.12,292.57,290.78
7600,2013,226,400,292.18,291.7,289.22
7601,2013,226,500,289.83,291.41,290.5
7602,2013,226,600,289.08,289.87,288.89
7603,2013,226,700,288.01,290.23,288.63
7604,2013,226,800,287.33,290.1,288.51
7605,2013,226,900,287.23,289.93,288.305
7606,2013,226,1000,287.13,289.76,288.1
7607,2013,226,1100,286.95,289.17,288.25
7608,2013,226,1200,286.6,289.19,287.97
7609,2013,226,1300,286.4,288.81,287.85
7610,2013,226,1400,286.34,288.73,288.42
7611,2013,226,1500,287.54375,290.3175,291.19125
7612,2013,226,1600,288.327666667,293.302666667,293.577666667
7613,2013,226,1700,289.741333333,294.191333333,296.541333333
7614,2013,226,1800,288.72900000000004,295.08,294.118
7615,2013,226,1900,289.334,296.855,295.286
7616,2013,226,2000,299.77,298.63,297.28
7617,2013,226,2100,300.88,299.16,297.56
7618,2013,226,2200,301.34,300.06,297.03
7619,2013,226,2300,301.53,300.52,295.95
7620,2013,227,0,301.13,299.56,295.26
7621,2013,227,100,299.2,300.15,294.42
7622,2013,227,200,297.91,296.28,292.59
7623,2013,227,300,294.4,293.22,291.1
7624,2013,227,400,292.55,292.13,289.89
7625,2013,227,500,291.01,291.44,289.54
7626,2013,227,600,290.2,290.65,289.16
7627,2013,227,700,289.46,290.28,288.93
7628,2013,227,800,289.93,289.71,289.21
7629,2013,227,900,289.34,289.78,289.7
7630,2013,227,1000,288.17,289.06,288.78
7631,2013,227,1100,287.51,288.72,288.39
7632,2013,227,1200,287.683333333,289.096666667,288.733333333
7633,2013,227,1300,288.048,289.483,288.818
7634,2013,227,1400,288.03,289.85,289.42
7635,2013,227,1500,289.08,290.55,291.37
7636,2013,227,1600,290.13,293.63,292.63
7637,2013,227,1700,292.6,294.15,293.94
7638,2013,227,1800,294.91,297.2365,295.1815
7639,2013,227,1900,298.09,300.323,296.423
7640,2013,227,2000,295.5665,301.933,298.883
7641,2013,227,2100,296.845,296.207666667,296.907666667
7642,2013,227,2200,294.3215,294.15,297.15
7643,2013,227,2300,295.6,298.373,295.65
7644,2013,228,0,295.01,301.481,294.15
7645,2013,228,100,293.24,301.481,294.0665
7646,2013,228,200,292.203333333,296.3155,293.983
7647,2013,228,300,291.166666667,291.15,293.8995
7648,2013,228,400,290.13,291.483333333,293.816
7649,2013,228,500,290.55,291.816666667,292.927333333
7650,2013,228,600,290.97,292.15,292.03866666700003
7651,2013,228,700,291.39,292.15,291.15
7652,2013,228,800,289.39,291.0105,290.3855
7653,2013,228,900,289.72,289.871,289.621
7654,2013,228,1000,289.7475,290.80400000000003,289.277333333
7655,2013,228,1100,289.775,291.737,288.933666667
7656,2013,228,1200,289.8025,292.67,288.59
7657,2013,228,1300,289.83,291.15,289.62
7658,2013,228,1400,290.06,294.9,290.49
7659,2013,228,1500,290.63,295.24,292.46
7660,2013,228,1600,295.15,292.15,294.43
7661,2013,228,1700,293.73,297.42,293.15
7662,2013,228,1800,295.01,298.693,297.6
7663,2013,228,1900,295.15,299.966,298.15
7664,2013,228,2000,296.91,301.514,298.15
7665,2013,228,2100,297.35,301.514,293.15
7666,2013,228,2200,297.07,301.514,296.34
7667,2013,228,2300,297.07,301.15,296.8185
7668,2013,229,0,296.04,296.15,297.297
7669,2013,229,100,294.95,294.15,297.297
7670,2013,229,200,293.8,292.15,294.862
7671,2013,229,300,292.2,295.15,294.862
7672,2013,229,400,291.52,295.693,294.862
7673,2013,229,500,291.49,293.267,292.267
7674,2013,229,600,290.79,291.15,292.267
7675,2013,229,700,290.72,291.15,292.267
7676,2013,229,800,290.56,291.15,291.246
7677,2013,229,900,290.32,291.15,291.246
7678,2013,229,1000,290.02,291.15,291.246
7679,2013,229,1100,290.45,290.68,290.457
7680,2013,229,1200,290.18,292.49,290.457
7681,2013,229,1300,290.18,290.67,288.67
7682,2013,229,1400,290.36,291.48,291.2905
7683,2013,229,1500,290.26,292.67,292.6
7684,2013,229,1600,290.92,293.15,297.15
7685,2013,229,1700,292.33,295.82599999999996,299.1965
7686,2013,229,1800,294.57,298.502,296.052
7687,2013,229,1900,295.91,298.502,296.052
7688,2013,229,2000,295.78,300.649,297.349
7689,2013,229,2100,295.78,300.649,299.15
7690,2013,229,2200,295.69,300.649,298.043
7691,2013,229,2300,295.19,300.486,296.936
7692,2013,230,0,294.41,300.15,296.936
7693,2013,230,100,293.73,299.8605,296.936
7694,2013,230,200,292.54,296.454,294.154
7695,2013,230,300,291.47,291.15,294.154
7696,2013,230,400,290.71,291.15,294.154
7697,2013,230,500,290.51,293.36,295.15
7698,2013,230,600,290.06,290.15,291.15
7699,2013,230,700,289.92,290.865,291.485
7700,2013,230,800,288.99,291.58,291.82
7701,2013,230,900,289.19,291.22,291.53
7702,2013,230,1000,288.48,291.53,291.16
7703,2013,230,1100,288.66,290.78,290.38
7704,2013,230,1200,288.95,290.76,291.74
7705,2013,230,1300,288.7,290.48,290.97
7706,2013,230,1400,288.35,290.37,291.32
7707,2013,230,1500,289.24,292.95,291.55
7708,2013,230,1600,290.89,294.88,294.04
7709,2013,230,1700,292.06,295.58,296.6
7710,2013,230,1800,293.31,298.11,298.87
7711,2013,230,1900,294.54,300.25,299.72
7712,2013,230,2000,295.82,302.15,299.0
7713,2013,230,2100,295.11,303.12,298.57
7714,2013,230,2200,295.46,303.29,298.72
7715,2013,230,2300,296.25,302.52,298.9
7716,2013,231,0,296.21,302.43,298.34
7717,2013,231,100,295.02,300.92,296.16
7718,2013,231,200,294.21,298.74,294.78
7719,2013,231,300,291.84,295.58,293.07
7720,2013,231,400,290.33,294.58,291.87
7721,2013,231,500,290.03,293.43,291.33
7722,2013,231,600,289.71,292.53,290.96
7723,2013,231,700,289.63,291.61,290.25
7724,2013,231,800,289.4,292.16,291.11
7725,2013,231,900,289.05,290.47,290.94
7726,2013,231,1000,288.28,290.54,290.18
7727,2013,231,1100,288.48,289.87,290.19
7728,2013,231,1200,288.68,289.86,290.18
7729,2013,231,1300,287.9,289.46,289.98
7730,2013,231,1400,287.82,289.78,289.84
7731,2013,231,1500,288.48,291.56,289.98
7732,2013,231,1600,290.66,293.96,291.12
7733,2013,231,1700,293.36,295.79,293.68
7734,2013,231,1800,296.33,298.68,296.18
7735,2013,231,1900,297.61,299.57,297.87
7736,2013,231,2000,298.21,302.08,299.69
7737,2013,231,2100,299.75,301.37,299.73
7738,2013,231,2200,301.15,300.49,298.19
7739,2013,231,2300,302.0,300.83,297.28
7740,2013,232,0,302.05,298.55,296.25
7741,2013,232,100,301.13,298.08,295.54
7742,2013,232,200,299.08,296.01,293.14
7743,2013,232,300,296.6,294.83,292.08
7744,2013,232,400,295.87,292.78,291.09
7745,2013,232,500,295.29,292.55,290.52
7746,2013,232,600,294.79,292.26,290.47
7747,2013,232,700,294.04,292.27,290.35
7748,2013,232,800,293.64,291.74,289.97
7749,2013,232,900,292.93,292.13,289.47
7750,2013,232,1000,291.44,291.11,289.97
7751,2013,232,1100,290.9,290.95,289.84
7752,2013,232,1200,290.54,290.78,290.1
7753,2013,232,1300,290.24,290.69,289.72
7754,2013,232,1400,290.56,290.97,289.84
7755,2013,232,1500,291.68,292.16,290.75
7756,2013,232,1600,293.91,292.64,291.89
7757,2013,232,1700,296.18,294.05,293.19
7758,2013,232,1800,298.82,294.92,293.25
7759,2013,232,1900,299.04,296.74,295.35
7760,2013,232,2000,300.33,298.68,297.81
7761,2013,232,2100,300.75,299.79,297.58
7762,2013,232,2200,300.53,300.49,298.3
7763,2013,232,2300,299.83,301.1,297.27
7764,2013,233,0,298.6,298.99,297.22
7765,2013,233,100,296.87,298.31,295.14
7766,2013,233,200,295.3,298.25,293.38
7767,2013,233,300,293.53,294.73,292.59
7768,2013,233,400,292.78,293.17,291.26
7769,2013,233,500,292.03,292.81,290.75
7770,2013,233,600,291.61,292.15,290.84
7771,2013,233,700,291.39,291.63,290.92
7772,2013,233,800,290.5,291.53,290.5
7773,2013,233,900,290.49,291.18,290.52
7774,2013,233,1000,289.95,291.1,290.55
7775,2013,233,1100,289.59,290.89,290.27
7776,2013,233,1200,289.04,290.14,289.72
7777,2013,233,1300,288.83,290.12,290.34
7778,2013,233,1400,288.74,290.22,290.44
7779,2013,233,1500,289.73,291.04,291.14
7780,2013,233,1600,290.16,292.46,291.48
7781,2013,233,1700,290.605,296.28,295.765
7782,2013,233,1800,295.01,296.8,296.12
7783,2013,233,1900,296.48,298.33,296.97
7784,2013,233,2000,297.02,299.36,297.43
7785,2013,233,2100,297.12,300.69,297.53
7786,2013,233,2200,297.88,301.09,297.95
7787,2013,233,2300,297.79,303.08,298.25
7788,2013,234,0,296.41,302.44,298.13
7789,2013,234,100,295.2,300.04,296.96
7790,2013,234,200,292.53,297.82,294.84
7791,2013,234,300,291.71,295.62,293.14
7792,2013,234,400,290.56,294.15,293.24
7793,2013,234,500,289.31,293.25,292.1
7794,2013,234,600,288.83,292.43,292.15
7795,2013,234,700,288.31,291.89,291.5
7796,2013,234,800,288.08,291.38,290.93
7797,2013,234,900,287.86,291.04,291.18
7798,2013,234,1000,287.59,290.34,291.06
7799,2013,234,1100,287.75,290.43,290.82
7800,2013,234,1200,287.11,290.16,290.58
7801,2013,234,1300,287.26,289.71,290.66
7802,2013,234,1400,287.49,290.34,290.02
7803,2013,234,1500,288.03,292.46,291.82
7804,2013,234,1600,289.33,295.59,294.34
7805,2013,234,1700,290.34,297.84,298.36
7806,2013,234,1800,291.54,299.65,299.02
7807,2013,234,1900,293.22,303.42,299.68
7808,2013,234,2000,295.84,304.92,299.37
7809,2013,234,2100,296.08,303.59,299.85
7810,2013,234,2200,296.73,303.69,299.35
7811,2013,234,2300,296.69,303.6,298.69
7812,2013,235,0,296.35,303.29,297.81
7813,2013,235,100,294.11,301.8,297.09
7814,2013,235,200,292.75,299.32,295.3
7815,2013,235,300,290.84,296.9,293.66
7816,2013,235,400,289.03,295.76,293.03
7817,2013,235,500,288.6,294.5,292.19
7818,2013,235,600,288.3,293.81,291.79
7819,2013,235,700,288.11,292.84,291.54
7820,2013,235,800,287.63,292.19,291.54
7821,2013,235,900,287.4,291.28,291.26
7822,2013,235,1000,287.2695,290.8795,290.87
7823,2013,235,1100,287.64,291.06,290.48
7824,2013,235,1200,287.63,290.78,290.48
7825,2013,235,1300,287.48,290.96,290.59
7826,2013,235,1400,287.52,291.65,290.6
7827,2013,235,1500,287.86,294.26,292.98
7828,2013,235,1600,289.13,297.07,295.84
7829,2013,235,1700,290.0,299.03,298.98
7830,2013,235,1800,291.02,302.65,299.9
7831,2013,235,1900,292.68,304.44,300.57
7832,2013,235,2000,293.59,305.43,300.03
7833,2013,235,2100,295.72,307.12,300.06
7834,2013,235,2200,295.8,306.71,299.7
7835,2013,235,2300,295.5,307.05,299.38
7836,2013,236,0,294.84,303.88,299.69
7837,2013,236,100,293.42,302.3,298.68
7838,2013,236,200,291.64,300.38,296.79
7839,2013,236,300,289.67,297.87,294.62
7840,2013,236,400,288.35,296.47,293.78
7841,2013,236,500,287.5875,293.7725,293.33
7842,2013,236,600,287.73,294.24,292.88
7843,2013,236,700,287.79,293.33,292.56
7844,2013,236,800,287.81,292.24,291.13
7845,2013,236,900,287.845,292.14,290.945
7846,2013,236,1000,287.88,292.04,290.76
7847,2013,236,1100,286.7755,289.8805,289.3905
7848,2013,236,1200,287.545,291.58,290.925
7849,2013,236,1300,286.4405,289.4205,289.5555
7850,2013,236,1400,287.21,291.12,291.09
7851,2013,236,1500,287.48,293.72,293.08
7852,2013,236,1600,288.35,296.11,295.97
7853,2013,236,1700,288.96,298.69,298.7
7854,2013,236,1800,290.22,300.39,299.62
7855,2013,236,1900,291.524666667,300.758,300.467333333
7856,2013,236,2000,292.093333333,301.31,301.314666667
7857,2013,236,2100,294.3115,305.129,299.62
7858,2013,236,2200,295.43,306.77,299.62
7859,2013,236,2300,294.036,303.83099999999996,300.20599999999996
7860,2013,237,0,294.45666666700004,303.72333333299997,298.34
7861,2013,237,100,293.97,302.2,297.7
7862,2013,237,200,292.81,299.29,294.98
7863,2013,237,300,290.95,296.64,293.27
7864,2013,237,400,289.66700000000003,294.867,292.475
7865,2013,237,500,288.73,293.63,291.68
7866,2013,237,600,288.486666667,292.693333333,291.58
7867,2013,237,700,287.754,290.564,291.29400000000004
7868,2013,237,800,288.0,290.82,291.38
7869,2013,237,900,287.81,290.06,291.28
7870,2013,237,1000,287.48,289.55,290.44
7871,2013,237,1100,287.53,289.26,290.42
7872,2013,237,1200,287.43,289.17,290.92
7873,2013,237,1300,287.39,289.05,290.48
7874,2013,237,1400,287.34,288.78,290.23
7875,2013,237,1500,288.31,291.95,291.24
7876,2013,237,1600,290.03,293.2,292.66
7877,2013,237,1700,293.99,295.86,296.29
7878,2013,237,1800,294.86,297.73,298.85
7879,2013,237,1900,296.25,300.69,299.26
7880,2013,237,2000,297.36,302.16,298.71
7881,2013,237,2100,297.7,302.44,298.8
7882,2013,237,2200,297.56,302.4,298.52
7883,2013,237,2300,297.15,301.38,298.55
7884,2013,238,0,296.22,304.22,298.88
7885,2013,238,100,294.88,299.69,297.29
7886,2013,238,200,293.35,297.49,294.74
7887,2013,238,300,291.91,294.44,293.1
7888,2013,238,400,290.85,293.73,291.99
7889,2013,238,500,290.34,292.46,291.1
7890,2013,238,600,289.98,291.26,290.81
7891,2013,238,700,289.9,290.07,290.7
7892,2013,238,800,290.02,290.04,291.39
7893,2013,238,900,289.99,289.94,290.84
7894,2013,238,1000,290.22,288.98,290.72
7895,2013,238,1100,290.23,289.19,290.6
7896,2013,238,1200,289.85,289.08,289.9
7897,2013,238,1300,290.15,288.68,289.91
7898,2013,238,1400,290.23,289.52,290.62
7899,2013,238,1500,290.73,290.86,291.84
7900,2013,238,1600,292.64,292.63,292.23
7901,2013,238,1700,294.035,296.9605,297.4605
7902,2013,238,1800,295.43,297.99,298.26
7903,2013,238,1900,296.68,301.21,299.31
7904,2013,238,2000,297.9,302.05,298.79
7905,2013,238,2100,297.96,304.63,299.84
7906,2013,238,2200,297.46,304.71,300.19
7907,2013,238,2300,296.64,302.35,299.85
7908,2013,239,0,295.97,301.67,300.64
7909,2013,239,100,294.61,302.11,301.41
7910,2013,239,200,292.96,298.49,300.13
7911,2013,239,300,291.73,296.04,297.6
7912,2013,239,400,290.72,294.66,296.1
7913,2013,239,500,290.88,293.95,295.43
7914,2013,239,600,289.5585,293.8235,295.2335
7915,2013,239,700,286.57599999999996,294.692666667,295.359333333
7916,2013,239,800,286.085,294.068333333,295.001666667
7917,2013,239,900,285.9815,293.8565,294.5065
7918,2013,239,1000,285.361333333,293.094666667,294.19466666700004
7919,2013,239,1100,285.128666667,292.745333333,293.745333333
7920,2013,239,1200,286.14799999999997,294.223,295.723
7921,2013,239,1300,285.498,293.26466666700003,294.464666667
7922,2013,239,1400,286.1,294.133333333,295.633333333
7923,2013,239,1500,288.3385,297.1885,297.9135
7924,2013,239,1600,288.395,297.328333333,298.71166666700003
7925,2013,239,1700,290.08799999999997,299.654666667,300.621333333
7926,2013,239,1800,292.8955,301.6155,298.9305
7927,2013,239,1900,294.96,303.82,299.64
7928,2013,239,2000,294.695,304.13,299.56
7929,2013,239,2100,298.01,304.44,299.48
7930,2013,239,2200,294.478666667,303.768666667,300.245333333
7931,2013,239,2300,294.527333333,303.097333333,301.010666667
7932,2013,240,0,294.70599999999996,302.34,297.884
7933,2013,240,100,294.733,301.683,299.298
7934,2013,240,200,294.89,300.94,296.82
7935,2013,240,300,292.8,298.98,295.61
7936,2013,240,400,290.91,299.88,294.81
7937,2013,240,500,290.22,297.49,294.55
7938,2013,240,600,289.83,298.26,294.33
7939,2013,240,700,288.95,297.24,293.55
7940,2013,240,800,288.86,296.75,293.2
7941,2013,240,900,288.0,295.9175,293.18
7942,2013,240,1000,285.67066666700003,293.204,293.370666667
7943,2013,240,1100,285.545333333,293.312,293.245333333
7944,2013,240,1200,288.113,294.843,294.968
7945,2013,240,1300,287.09,294.476666667,294.226666667
7946,2013,240,1400,288.76,295.533333333,295.333333333
7947,2013,240,1500,290.43,296.59,296.44
7948,2013,240,1600,292.52,298.15,298.15
7949,2013,240,1700,294.61,300.6115,299.15
7950,2013,240,1800,295.11,301.92400000000004,300.15
7951,2013,240,1900,295.62,298.15,300.15
7952,2013,240,2000,295.063,300.805,300.27
7953,2013,240,2100,299.89,303.46,300.39
7954,2013,240,2200,294.447,303.516333333,301.253
7955,2013,240,2300,294.388,303.572666667,302.116
7956,2013,241,0,293.378,300.745,299.5245
7957,2013,241,100,293.63599999999997,301.762666667,301.539
7958,2013,241,200,292.943,299.896333333,300.099
7959,2013,241,300,292.25,298.03,295.44
7960,2013,241,400,291.73,297.45,294.8
7961,2013,241,500,291.06,296.68,294.49
7962,2013,241,600,289.96125,295.90125,294.20875
7963,2013,241,700,287.507666667,294.407666667,294.107666667
7964,2013,241,800,287.08633333299997,293.986333333,293.736333333
7965,2013,241,900,287.134,294.134,293.759
7966,2013,241,1000,286.556333333,293.52299999999997,293.256333333
7967,2013,241,1100,286.447666667,293.481,293.147666667
7968,2013,241,1200,287.598,293.79,293.374
7969,2013,241,1300,287.2795,293.6895,293.2095
7970,2013,241,1400,288.22,293.94,293.38
7971,2013,241,1500,289.03,296.97,294.55
7972,2013,241,1600,292.05,299.11,299.04
7973,2013,241,1700,295.11,301.32,300.59
7974,2013,241,1800,296.135,303.005,301.55
7975,2013,241,1900,297.16,304.69,302.51
7976,2013,241,2000,299.74,306.84,302.39
7977,2013,241,2100,300.26,307.23,302.08
7978,2013,241,2200,300.12,307.84,301.99
7979,2013,241,2300,299.365,307.255,302.145
7980,2013,242,0,298.61,306.67,301.51
7981,2013,242,100,297.5,304.67,299.82
7982,2013,242,200,295.03,301.49,298.19
7983,2013,242,300,293.28,299.91,296.56
7984,2013,242,400,291.97,299.34,295.68
7985,2013,242,500,291.57,297.18,295.56
7986,2013,242,600,290.94,295.93,295.17
7987,2013,242,700,290.37,295.74,294.55
7988,2013,242,800,290.24,295.6,294.31
7989,2013,242,900,289.5,294.92,294.03
7990,2013,242,1000,289.43,294.4,294.02
7991,2013,242,1100,289.29,294.19,293.03
7992,2013,242,1200,289.28,293.83,293.18
7993,2013,242,1300,289.19,293.38,293.18
7994,2013,242,1400,289.34,294.14,293.78
7995,2013,242,1500,289.67,296.97,294.87
7996,2013,242,1600,291.52,299.99,298.11
7997,2013,242,1700,292.7,302.8,300.23
7998,2013,242,1800,295.07,305.14,303.3
7999,2013,242,1900,296.825,305.7185,301.2835
8000,2013,242,2000,298.58,309.65,301.38
8001,2013,242,2100,299.93,309.81,301.18
8002,2013,242,2200,300.43,308.77,305.0
8003,2013,242,2300,300.26,308.98,306.33
8004,2013,243,0,300.87,308.18,306.07
8005,2013,243,100,298.72,305.71,302.69
8006,2013,243,200,296.65,303.49,301.13
8007,2013,243,300,294.86,301.28,299.77
8008,2013,243,400,293.71,300.52,300.39
8009,2013,243,500,292.52,299.66,300.07
8010,2013,243,600,291.16375,298.80625,298.95125
8011,2013,243,700,288.233,297.08299999999997,296.599666667
8012,2013,243,800,287.664,296.664,296.097333333
8013,2013,243,900,287.4745,296.6495,295.9745
8014,2013,243,1000,286.779,296.095666667,295.345666667
8015,2013,243,1100,286.46299999999997,295.946333333,295.096333333
8016,2013,243,1200,287.4125,296.8625,296.4125
8017,2013,243,1300,286.674666667,296.358,295.641333333
8018,2013,243,1400,287.202333333,296.91900000000004,296.435666667
8019,2013,243,1500,289.3455,298.9205,298.0955
8020,2013,243,1600,289.334666667,299.001333333,298.601333333
8021,2013,243,1700,290.939333333,300.522666667,299.972666667
8022,2013,243,1800,291.475,300.475,299.7
8023,2013,243,1900,293.436,302.519333333,301.619333333
8024,2013,243,2000,294.328,302.994666667,301.894666667
8025,2013,243,2100,293.617,302.16700000000003,301.117
8026,2013,243,2200,295.04333333299996,303.076666667,301.743333333
8027,2013,243,2300,294.866666667,302.683333333,301.316666667
8028,2013,244,0,293.1915,301.7165,300.7665
8029,2013,244,100,293.51433333299997,301.51433333299997,300.381
8030,2013,244,200,292.338666667,300.738666667,299.872
8031,2013,244,300,291.4885,299.6635,298.1885
