,year,doy,hourmin,temperature,humidity,pressure,wind,firecount
3407,2016,164,1900,298.84,41.0,1015.0,3.0,F
5033,2012,299,600,284.54,67.0,1017.0,3.0,F
1235,2013,306,1800,286.74,82.0,1028.0,1.0,T
4397,2016,250,800,286.32,82.0,1011.0,2.0,F
1649,2013,290,1300,285.9,91.0,1016.0,0.0,T
779,2013,190,700,287.14,95.0,1012.0,1.0,T
400,2014,123,1200,284.81,98.0,1030.0,1.0,T
3579,2015,357,700,284.13,85.0,1010.0,3.0,F
1450,2015,329,1000,279.49,52.0,1029.0,4.0,T
3029,2016,277,1600,284.99,86.0,1017.0,0.0,F
5514,2016,287,1700,288.66,88.0,1023.0,1.0,F
3321,2013,172,700,286.64,85.0,1017.0,0.0,F
744,2014,223,400,289.53,87.0,1027.0,1.0,T
1151,2014,69,600,288.97,62.0,1020.0,3.0,T
3274,2016,248,2200,297.39,55.0,1011.0,8.0,F
768,2015,83,300,286.41,84.0,1039.0,4.0,T
5816,2016,183,2200,299.81,79.0,1009.0,5.0,F
1647,2013,241,300,292.25,73.0,1009.0,2.0,T
4492,2014,229,1200,286.76,100.0,1028.0,1.0,F
331,2013,42,300,282.08,55.0,1018.0,5.0,T
94,2015,4,2100,282.54,97.0,1042.0,1.0,T
2895,2015,92,1800,287.62,65.0,1035.0,6.0,T
5937,2017,55,1300,276.89,80.0,1024.0,1.0,F
3069,2017,114,0,289.69,59.0,1017.0,10.0,F
5025,2015,321,300,285.6,55.0,1021.0,4.0,F
2100,2015,260,1900,293.84,68.0,1019.0,4.0,T
2900,2013,47,800,282.58,71.0,1023.0,0.0,T
1872,2013,143,100,290.68,71.0,1017.0,10.0,T
3776,2016,174,800,288.43,84.0,1013.0,2.0,F
5357,2017,108,300,286.69,67.0,1017.0,1.0,F
3238,2017,240,100,304.34,13.0,1010.0,6.0,F
2412,2015,44,2100,289.26,82.0,1033.0,1.0,T
2218,2014,51,600,283.92,76.0,1023.0,6.0,T
1693,2015,70,1900,286.29,94.0,1035.0,2.0,T
1957,2015,46,1300,283.73,92.0,1030.0,1.0,T
3400,2015,2,1400,276.15,100.0,1035.0,2.0,F
283,2015,238,400,292.2,92.0,1011.0,3.0,T
3813,2016,290,1400,288.92,96.0,1015.0,4.0,F
1158,2014,205,2100,295.66,65.0,1027.0,2.0,T
4448,2013,30,1500,282.48,70.0,1028.0,3.0,F
1428,2013,330,900,280.06,76.0,1024.0,1.0,T
1576,2013,235,200,292.75,88.0,1012.0,2.0,T
5968,2017,200,500,289.51,93.0,1017.0,2.0,F
1703,2015,127,1200,285.77,77.0,1021.0,4.0,T
2512,2014,195,2100,299.76,30.0,1010.0,1.0,T
4983,2016,170,400,290.16,84.0,1016.0,1.0,F
