,year,doy,hourmin,temperature,humidity,pressure,wind,firecount
292,2015,179,1300,289.58,77.0,1016.0,2.0,T
4452,2015,238,200,295.77,77.0,1014.0,8.0,F
5481,2015,43,400,286.35,86.0,1034.0,1.0,F
663,2014,121,1000,286.15,82.0,1030.0,1.0,T
5761,2014,308,1200,282.87,100.0,1039.0,1.0,F
3949,2017,202,2000,296.96,44.0,1015.0,4.0,F
4778,2013,322,500,283.47,82.0,1015.0,1.0,F
127,2014,207,1700,296.09,74.0,1011.0,3.0,T
4790,2016,81,300,288.65,87.0,1018.0,5.0,F
3220,2015,340,400,282.63,86.0,1034.0,2.0,F
514,2013,224,1900,293.57,70.0,1014.0,1.0,T
1041,2013,235,1400,287.52,93.0,1014.0,0.0,F
2655,2017,247,800,296.2,87.0,1012.0,4.0,F
1216,2015,211,700,291.58,87.0,1015.0,4.0,F
1748,2013,90,1700,285.89,41.0,1020.0,2.0,F
138,2013,86,1000,281.93,87.0,1017.0,3.0,T
823,2015,286,200,298.19,88.0,1011.0,2.0,F
3493,2015,192,100,294.83,56.0,1013.0,7.0,F
4944,2012,286,1700,286.95,71.0,1014.0,6.0,F
17,2014,298,1400,289.64,94.0,1026.0,6.0,T
2784,2016,108,2200,298.75,10.0,1025.0,3.0,F
581,2015,143,400,285.41,96.0,1029.0,4.0,T
472,2015,147,1100,284.6,100.0,1029.0,2.0,T
3462,2014,145,600,286.03,92.0,1014.0,4.0,F
4107,2013,170,1900,293.47,73.0,1009.0,6.0,F
2429,2015,135,2300,287.95,75.0,1027.0,5.0,F
3446,2017,153,600,288.43,88.0,1018.0,2.0,F
1481,2014,298,0,291.36,80.0,1025.0,3.0,F
116,2013,278,2200,300.05,20.0,1019.0,1.0,T
